id,price
100155,2062624.0144335032
100156,3499368.077079728
100157,3632396.8865879
100158,3605521.46357726
100159,8135781.186940515
100160,4490394.284830828
100161,6925997.686206184
100162,1964948.9823171403
100163,14777596.395582696
100164,8604897.446632858
100165,9940888.255596628
100166,3285927.995791586
100167,3925393.6547231283
100168,1939708.4158757017
100169,6397382.817075656
100170,2316320.185507705
100171,1629453.298209293
100172,2522548.2616689736
100173,3121855.1076346063
100174,2835536.4689652487
100175,5900328.804282007
100176,1249436.2696584298
100177,14514093.962387517
100178,7344614.31595315
100179,1978350.3536396513
100180,2932853.4249883187
100181,7069554.401261401
100182,1665997.7288921098
100183,1461017.9622763977
100184,5362667.173876365
100185,4084245.273765638
100186,2799887.0544575765
100187,2060054.4341396221
100188,1236868.3020603254
100189,4217398.253213223
100190,18998662.840509944
100191,1765382.9807252
100192,7076426.271741044
100193,10840398.389456203
100194,4605406.383936874
100195,877057.5058539186
100196,6621061.830598474
100197,2324124.7458297233
100198,1797395.2959262845
100199,2140968.3722263803
100200,1858984.8405781942
100201,7012285.725248384
100202,4003752.3343283995
100203,2830036.39039077
100204,5738865.718252879
100205,1774765.685144008
100206,23408017.390821222
100207,5505993.425058667
100208,4441441.619430371
100209,2926822.7054529907
100210,2404452.543820931
100211,6662881.529611789
100212,2685279.618144087
100213,7805870.343415511
100214,7658705.021902411
100215,4021698.378195806
100216,3642239.461850235
100217,3594716.891242061
100218,3997330.377089909
100219,3385149.965805734
100220,4856034.873394376
100221,5008545.295644157
100222,4808232.717025193
100223,5312109.239290001
100224,2849040.3510308038
100225,2607827.4475416103
100226,1768463.6070348346
100227,3138597.250468804
100228,4505464.752531387
100229,1128516.1515040586
100230,13325142.248362377
100231,5656606.95136219
100232,10309556.644276202
100233,2310131.17437555
100234,5360025.44036754
100235,4077429.3517817515
100236,5845406.055179326
100237,5116166.655049659
100238,2831590.8826227123
100239,2691277.0445574257
100240,3237645.6938886144
100241,4581537.505422228
100242,2593490.555453752
100243,2190331.5719376537
100244,5288366.866496776
100245,2576812.754786281
100246,1161065.0591901916
100247,6526890.937177326
100248,7281240.523217803
100249,2315063.461618849
100250,6843902.314577695
100251,9198118.05164649
100252,1606283.6812605786
100253,4108906.2822149405
100254,2237510.417691732
100255,3830938.6969095133
100256,5550792.287928778
100257,4039055.811325395
100258,16002615.385238612
100259,3148489.684595376
100260,3364656.713665045
100261,8280845.076402776
100262,2969835.73040219
100263,10572976.271513654
100264,4221358.966357677
100265,6761211.197623035
100266,5565377.018956461
100267,9216620.94207646
100268,3167579.135444386
100269,9089891.27664494
100270,1189915.957228093
100271,11461783.798646184
100272,3967221.3214836163
100273,3441620.390308161
100274,2635761.7128027575
100275,1774622.4854806745
100276,4938702.2378683705
100277,2712504.584143421
100278,5765791.354695741
100279,1931382.8913204253
100280,4901686.590368002
100281,9834935.425148122
100282,1819017.5963522554
100283,3124512.0302201854
100284,4504151.535503289
100285,6887019.215189752
100286,3455528.2866158555
100287,7992296.844254679
100288,1382219.3305920283
100289,21410217.226691414
100290,3735999.4031587006
100291,2914254.9920795006
100292,3434006.4888546914
100293,2247675.9334711432
100294,2775869.534351944
100295,2299781.273741635
100296,3237812.6245174427
100297,4063184.8211729573
100298,2651466.398662803
100299,5723078.481948508
100300,7671261.606699686
100301,1960481.2501703347
100302,1688064.3424836537
100303,3955002.388551714
100304,3150055.064118816
100305,4218232.383825124
100306,4464267.000805589
100307,2911499.3320960742
100308,5210340.96252503
100309,6578661.294302128
100310,10220132.660233136
100311,3579257.9011370395
100312,2008249.6980268937
100313,2997468.689982729
100314,5741490.227719401
100315,1420010.0136247154
100316,9780392.340707472
100317,2994318.977636805
100318,3059323.8652070584
100319,4074915.491579631
100320,602076.6283321031
100321,3777721.3727976214
100322,4804691.336077611
100323,12121510.414750414
100324,1779545.0645309545
100325,4308312.343773568
100326,4858385.759587344
100327,3218489.413992575
100328,2812162.564392227
100329,3064563.6438337457
100330,6349685.538209225
100331,2563484.2134680655
100332,2170126.344402756
100333,4018507.0255870917
100334,4812502.599845916
100335,3103146.7188403206
100336,7899805.949559476
100337,4345326.00258451
100338,8031475.577864111
100339,10853420.417162603
100340,9077768.995374873
100341,4425928.951772478
100342,4892322.946899035
100343,13407210.189544104
100344,4795256.817655475
100345,3534331.6877466985
100346,2002939.0795593376
100347,3376598.2172459024
100348,4201572.715527568
100349,4792068.132787055
100350,4293550.848012683
100351,3246663.109538331
100352,6324866.874217392
100353,4161221.6515011145
100354,2058427.3765902861
100355,5577644.469817375
100356,2790055.682953937
100357,4213769.016615662
100358,2784209.318983015
100359,4517194.098562522
100360,6823384.5120656425
100361,1473524.0219699505
100362,3742640.500159489
100363,6364261.078684992
100364,2900034.438962486
100365,1862450.2246597763
100366,5437980.4047227325
100367,8796108.930882676
100368,10654630.149321849
100369,3994172.104729238
100370,9822135.764209693
100371,6743876.922086469
100372,3043674.810822695
100373,2462338.329749772
100374,5445988.640542483
100375,2535806.596182713
100376,5201129.858940875
100377,5191015.241174207
100378,6592331.799872445
100379,3028972.1384035028
100380,5444620.765603322
100381,3055243.1137077864
100382,6657374.64148039
100383,8891761.820542833
100384,3791290.4268635632
100385,7846492.678671024
100386,1554738.528453837
100387,6599709.703186678
100388,1675308.9842800247
100389,6331138.085091611
100390,3001853.0920276833
100391,4697081.954003902
100392,3080872.8531364617
100393,1937869.843280409
100394,2214105.6233210135
100395,5587097.51880243
100396,5614710.881004027
100397,2796152.8264227486
100398,6263603.170736614
100399,9501455.630097412
100400,2141279.550457462
100401,2935886.654189467
100402,8110077.928486302
100403,2937883.559044341
100404,3731265.292447766
100405,2274242.533027565
100406,2503889.896451029
100407,2469003.827938736
100408,9269337.150985103
100409,2562744.765424552
100410,2640958.147663142
100411,5666018.419034228
100412,2033282.4621465006
100413,1391040.6838983784
100414,2649114.7010883843
100415,3980465.9998835605
100416,6096788.209823458
100417,4298550.39375721
100418,5919990.031906796
100419,8430040.31265266
100420,1900923.6933372405
100421,1408837.9700937008
100422,2146358.6398580363
100423,2726846.133201252
100424,1776175.208213638
100425,6337439.624465995
100426,5243227.701230934
100427,4802345.201575933
100428,12466772.163535204
100429,3977397.0600476093
100430,3288648.220896028
100431,7240218.204169169
100432,2930972.9054149175
100433,4317237.977932285
100434,4974344.2128447825
100435,8342198.329597358
100436,7982183.682539519
100437,4517140.591897096
100438,4340467.482788055
100439,1765379.3674775434
100440,4035384.715637382
100441,2912889.352446707
100442,4495908.521046932
100443,15626280.551363302
100444,1630546.5206071404
100445,4350949.726202333
100446,1669848.3187147817
100447,6926717.057164294
100448,1866989.7182063153
100449,2956916.320392653
100450,1348543.8244875802
100451,6209309.635539462
100452,2200536.6780481264
100453,8352761.671637433
100454,1542245.471033339
100455,5314324.363057169
100456,5189944.7903693635
100457,8995182.500816215
100458,2101637.4564652704
100459,4399850.675915852
100460,1714259.0796651165
100461,2851676.7111953655
100462,4463833.538477414
100463,12583889.742341584
100464,5207441.228451625
100465,10726667.342655173
100466,7210626.456217101
100467,3579375.908945067
100468,4180044.450935209
100469,7224200.9920186205
100470,3615417.521459295
100471,1623816.157438304
100472,1129367.1460569703
100473,3889280.8762552147
100474,3424503.7650869577
100475,5331359.268935361
100476,3228922.3136871452
100477,4577451.786349801
100478,10438825.186558146
100479,2190620.438437566
100480,3729793.143199218
100481,6920842.31776578
100482,3026452.651512591
100483,2910216.5258658733
100484,12224287.571773302
100485,1784125.1178862138
100486,7369239.590016418
100487,4525908.5361572215
100488,2542675.837179834
100489,2522907.691976845
100490,2806899.0598000763
100491,2973205.544640119
100492,1921567.4004435064
100493,2926345.1925526285
100494,6917131.112612019
100495,4057656.485007551
100496,10208996.176836666
100497,2922956.505930743
100498,13997900.36452592
100499,3739056.422889072
100500,5682266.919318096
100501,4665928.821280166
100502,10314577.389817068
100503,8676340.817083236
100504,3601660.871783132
100505,2954459.3275263184
100506,2144429.6570682894
100507,9441399.870689884
100508,4128843.043371892
100509,7843397.040832015
100510,3147812.2060412266
100511,7420876.785304405
100512,4174981.3490524837
100513,5157016.746059736
100514,4237828.755585042
100515,3014940.2836393844
100516,1438336.184689635
100517,8270378.590607924
100518,5682165.658399207
100519,2663856.4762142897
100520,5252098.668770041
100521,1744542.4022327124
100522,6492569.335050519
100523,2967194.123265864
100524,8257599.9379232945
100525,5276959.281488149
100526,12033205.40833614
100527,2077750.7388240462
100528,2299855.6369114076
100529,5403969.8862174805
100530,3032863.755246903
100531,1944821.1107878534
100532,2332611.043741348
100533,2200492.3939493475
100534,1911753.9425722694
100535,5491305.462946083
100536,2841105.4606323526
100537,10780080.724850785
100538,2553509.454705862
100539,2922570.8289987277
100540,2817502.3156183795
100541,6978441.395991739
100542,1104008.5353916169
100543,7247214.4736929
100544,1200824.6135971434
100545,4432361.357735105
100546,2710337.0897230417
100547,8143635.363201757
100548,5579918.909207281
100549,2816576.7035422446
100550,10485580.270069344
100551,3693282.859121604
100552,3262109.8574272506
100553,3784464.7593633886
100554,1871313.3430356518
100555,4634002.547425234
100556,12613749.557432568
100557,2851536.87923219
100558,2505953.1165946047
100559,2561977.844295214
100560,3009831.661581479
100561,2529926.9698386076
100562,4519151.58945686
100563,4988286.699129832
100564,1604595.1290183011
100565,5959829.569462993
100566,9953805.569333123
100567,3003857.665541157
100568,5332780.557212786
100569,3766185.6043033544
100570,2660611.834743987
100571,2954420.0908781984
100572,1876495.2168126062
100573,3161786.678555903
100574,2592702.9961102116
100575,9136356.274208302
100576,5644049.43059027
100577,2763654.118041217
100578,2820600.4692819575
100579,2314733.6126076095
100580,2348863.289575878
100581,5389131.547830257
100582,5356173.668368354
100583,6568856.258570609
100584,1099821.1077897938
100585,3641643.871495375
100586,2281635.909332829
100587,2211965.196799491
100588,2810380.0387108913
100589,6762526.228320133
100590,2148241.7625449076
100591,5057581.796689481
100592,2186508.3030656506
100593,1437140.0958011695
100594,1772220.4315830867
100595,1940741.549308873
100596,3256182.6060737707
100597,1616209.8460504122
100598,1093414.9871752127
100599,6590002.13992634
100600,10960987.932053125
100601,13357630.575786546
100602,3110034.8500900925
100603,5668407.297001164
100604,3150986.794150807
100605,3190587.5302502946
100606,1629511.4695222976
100607,9879493.41232975
100608,7120158.38413937
100609,5390282.965283074
100610,4082151.7881993507
100611,5019615.505533799
100612,8600852.755443025
100613,3903831.0629964033
100614,4693653.905129715
100615,2194328.819965312
100616,4107134.4661256056
100617,8069039.079481871
100618,1384681.0714015202
100619,6722307.656514465
100620,5634935.448950381
100621,6201829.739703668
100622,6318582.110097371
100623,2954415.530208038
100624,2414764.5060114437
100625,2256125.6843317244
100626,5217488.951896343
100627,2494173.991356775
100628,3334698.7619618033
100629,3585322.934357078
100630,1455225.6365686532
100631,6752794.606214765
100632,1688891.1698042457
100633,1122057.6789351455
100634,5461811.644141066
100635,3935789.3904480236
100636,7077997.392497111
100637,5131612.57966583
100638,4268619.522467578
100639,9064267.12536685
100640,2218075.1070797523
100641,7940018.420406737
100642,8859311.002992533
100643,8270886.228352767
100644,717658.594539652
100645,575514.5747016838
100646,3083156.4842161345
100647,1448815.5155427435
100648,4980051.078810422
100649,4989855.657468884
100650,12279836.247041237
100651,2855531.4397899513
100652,5465847.994140878
100653,6175042.773485691
100654,3364516.679040351
100655,2981571.3937043343
100656,3222764.7775689405
100657,3020032.6517098197
100658,3291080.6060318393
100659,5427197.250245637
100660,6135699.789484012
100661,2963166.694233904
100662,1959074.8821351312
100663,1094919.745385304
100664,2362631.057787263
100665,27192254.185166653
100666,6210677.936529035
100667,9756439.987908527
100668,8985819.41096648
100669,2956508.2930041626
100670,3399461.2109010685
100671,3979689.774233551
100672,6164228.328042735
100673,1628356.7285979348
100674,3187968.404280559
100675,8041151.972413769
100676,4290587.837975559
100677,3380577.8897751044
100678,4844211.784314026
100679,7234999.786134768
100680,2167054.8267759215
100681,5843475.61618648
100682,9416372.68537014
100683,2091999.2046357135
100684,2234472.1897630766
100685,4186398.21294511
100686,2834972.691346525
100687,978909.9276833204
100688,2109312.8596167923
100689,2622063.4327678555
100690,2099968.052036759
100691,11361698.693367332
100692,1829674.2672241626
100693,3139126.0048427996
100694,3462508.485952755
100695,2064817.4513203548
100696,3730138.285455423
100697,8126862.306246741
100698,4395054.112065094
100699,1454286.4559978875
100700,2207678.118899846
100701,3401605.9567698934
100702,3193340.3506625136
100703,3099204.688975035
100704,4208496.875323037
100705,1799607.41906358
100706,2956068.0077664023
100707,5065612.637613576
100708,7940720.952606573
100709,3909303.126687362
100710,2146993.285647599
100711,1881655.679525391
100712,3447036.475546451
100713,2764538.149354117
100714,8590976.727509523
100715,4112918.304345675
100716,1276884.118320383
100717,7391057.678482609
100718,5555181.517079961
100719,2008223.545957033
100720,2694462.3989003906
100721,2819807.024856452
100722,1436832.3244635072
100723,4688921.935929019
100724,4880801.1803161055
100725,7092691.4539975785
100726,10730193.194696227
100727,10631472.973680053
100728,2577336.1459927293
100729,4721212.862549869
100730,1841958.0754496038
100731,3776864.9870748008
100732,1354835.2512548764
100733,2230186.7059168904
100734,4161850.9439299447
100735,2389757.127171049
100736,15361791.81927219
100737,2994675.0963554117
100738,2147481.4136879575
100739,4190780.6535657914
100740,4117252.810381425
100741,3030643.4794751974
100742,2293075.544961608
100743,5985071.246428597
100744,2518210.050136155
100745,7611039.986731004
100746,5262237.633385568
100747,3714440.4825816285
100748,7613822.257864192
100749,5365821.5991885
100750,2000797.472574478
100751,3766449.994860093
100752,2874610.5489594447
100753,1280709.595603412
100754,3648812.8842341197
100755,2622480.445611433
100756,1397762.6424499862
100757,5209392.750360608
100758,6970097.31252472
100759,4660239.414100324
100760,2474238.886625422
100761,5481750.31274201
100762,7370338.495753283
100763,10796695.728986382
100764,1286510.252891894
100765,1442668.9859569792
100766,10542995.393460784
100767,2715850.36107234
100768,2655232.816157272
100769,2125197.7417465956
100770,3847826.0536232614
100771,4028279.5572614265
100772,3575550.416271787
100773,5399808.392224628
100774,5182000.869957197
100775,1168951.8279037795
100776,3409791.151435957
100777,5258870.400381694
100778,4977968.761471799
100779,2877664.8448076383
100780,7879918.610059552
100781,1891114.7935261307
100782,10185830.707265252
100783,2191571.389830904
100784,2935510.5138670783
100785,7488208.413748633
100786,1186111.801641069
100787,3099090.971494831
100788,1051068.529118656
100789,3142213.6822480513
100790,5764502.732465312
100791,3918235.4857796784
100792,7210902.491109437
100793,1918681.987484265
100794,2696897.5759157827
100795,1954700.353770359
100796,3656791.310439915
100797,4361212.629245311
100798,3806580.8887281776
100799,1883444.2556998588
100800,1821201.7005874582
100801,3419262.786620495
100802,5269920.290688472
100803,4148902.9677964454
100804,5257509.084350701
100805,2532721.2276156773
100806,2200839.6834942442
100807,5530312.399705348
100808,9248059.619315324
100809,3593359.574449774
100810,13140630.817570142
100811,5576111.841480358
100812,4320004.696359667
100813,8546826.815120475
100814,4686440.762051121
100815,3610083.9103792775
100816,1911425.8383611573
100817,4017910.0100164013
100818,9708069.532298699
100819,3008299.1770319548
100820,7549388.2847720515
100821,8171362.031129715
100822,2017455.6015283794
100823,2261040.933468028
100824,3760953.6844066307
100825,2243454.699425783
100826,7219622.532674611
100827,4022604.24728702
100828,8955257.051624885
100829,1982991.4580749245
100830,3079908.7755446057
100831,3797737.769716013
100832,4807407.427775818
100833,6218787.825028216
100834,4229484.707316481
100835,10341466.55272074
100836,5241129.2208806975
100837,5235976.075224545
100838,6989278.898381896
100839,8688476.669726616
100840,6797575.91921438
100841,3520975.7460131515
100842,5333771.140065458
100843,4858827.204072482
100844,5404928.350066582
100845,5453754.988155615
100846,5055124.455826502
100847,2868799.477719395
100848,1903571.7097779305
100849,7934264.907999921
100850,4837926.3864529785
100851,3782451.0647042836
100852,6195756.374941998
100853,2376034.7374822004
100854,4644792.775349802
100855,17321883.32918208
100856,1946041.3345090388
100857,3341537.291704759
100858,1630640.6700864567
100859,3681684.0932930023
100860,2901469.830245296
100861,7196698.633734382
100862,2131253.2171968943
100863,4584625.926573808
100864,8176328.6385415
100865,2065279.7105185085
100866,1912534.5039026893
100867,4266241.736872572
100868,4719139.2774097985
100869,2767630.1196078397
100870,4393542.736459917
100871,6857629.614042994
100872,2783226.22363957
100873,3158013.0447330987
100874,8972535.247891484
100875,1709723.602968295
100876,4103330.4064149843
100877,9507119.49117606
100878,3929593.739207703
100879,2149921.365119162
100880,3851224.786788197
100881,4864399.27575446
100882,3197546.9433755013
100883,3376401.9625347564
100884,3343158.2418487184
100885,12864419.69830917
100886,3152043.4614833253
100887,7806281.993638766
100888,3410373.4047093377
100889,2710009.484541735
100890,5716901.191973549
100891,7436738.86304198
100892,1712028.963489966
100893,2343226.8823831496
100894,7587373.529622085
100895,15530280.598781623
100896,2747437.476225402
100897,4906957.326126184
100898,3108169.8398449346
100899,2000008.6966113942
100900,5854129.000540262
100901,2801163.4191298387
100902,1054335.0845271808
100903,2353914.4740044745
100904,3378843.5591316433
100905,3461817.957189647
100906,7641380.362789618
100907,3202880.9889058494
100908,5118343.913490523
100909,3810258.3054254195
100910,2323553.3371605356
100911,8835696.53887873
100912,5237504.501044797
100913,3401900.3070988073
100914,2233786.7208195277
100915,7219376.929318829
100916,3935137.2509517213
100917,6111269.087923752
100918,2866433.9885193636
100919,4881126.368957481
100920,2572372.5769830337
100921,9660765.612539228
100922,3072630.424603158
100923,6903286.880859915
100924,5243964.049966859
100925,3414311.5467178435
100926,4782015.4913982665
100927,1641883.9283785785
100928,4683129.851779949
100929,1322005.7653498126
100930,3387825.6079177693
100931,4465400.0809699735
100932,6092253.235998098
100933,4894875.697396738
100934,4965969.2615145985
100935,9994563.023633728
100936,4509658.064130107
100937,1726071.0401346511
100938,3306097.292679716
100939,2900669.0581579623
100940,4973795.930311547
100941,4767447.2914567655
100942,2209439.6351687564
100943,4593868.442530042
100944,1735110.1529024232
100945,5025843.4724929985
100946,3419993.371988097
100947,3131537.5798781076
100948,5657194.636391284
100949,3490963.0859053903
100950,8305095.149341372
100951,4535952.250519255
100952,18949751.547286805
100953,2731534.118079313
100954,4274281.96510712
100955,11982144.147469899
100956,1705133.116664605
100957,1272463.473842316
100958,3281281.955331724
100959,2495404.9608277194
100960,3377660.1256755227
100961,1526646.7015313732
100962,4876786.878408991
100963,4644518.903055627
100964,1512558.8602976005
100965,4780119.432784553
100966,2264946.8436331237
100967,4511656.375851076
100968,2309034.9691672935
100969,4966612.946840633
100970,3568188.5506894533
100971,2366979.9214588515
100972,5719743.629378005
100973,1681794.6214578785
100974,6739221.239624922
100975,1132247.409987716
100976,7752533.441674231
100977,9871577.965281088
100978,6686524.119176037
100979,10447787.60037592
100980,5235536.886185913
100981,592617.225465721
100982,10384740.88660245
100983,3932184.153509249
100984,3136786.4397082515
100985,5689398.065756792
100986,2241640.2120299893
100987,5925141.502952812
100988,2264499.7387026246
100989,5504641.764685375
100990,8182603.944037435
100991,2840968.8064023047
100992,5261461.289348388
100993,12275389.369676262
100994,2651874.0135578574
100995,2004097.2876396573
100996,4638824.629605806
100997,8611620.213028884
100998,9157493.844869502
100999,3355756.449752665
101000,9370377.648604779
101001,6390265.63531073
101002,1847210.6550541618
101003,543153.8709141217
101004,7794130.030240484
101005,4523672.382018039
101006,2285254.381088496
101007,5932253.614077924
101008,3053060.017261691
101009,2218605.838383241
101010,4488384.534525174
101011,6022346.75913143
101012,11068691.19089535
101013,2866529.320143604
101014,11682487.930337032
101015,3007336.3216557894
101016,1318840.2506639494
101017,2085072.1750390541
101018,3658495.6070098863
101019,3540061.2640565406
101020,3691457.486468648
101021,6451660.939053281
101022,4365484.975619953
101023,1567069.7469536946
101024,940182.8302482105
101025,1567266.6382022058
101026,2213993.9228057284
101027,4573704.542636788
101028,4304615.493705457
101029,1132574.0467765466
101030,961351.3640149484
101031,6323376.677805234
101032,2619482.57520547
101033,2596755.4972551432
101034,3719391.1108421665
101035,1314226.4164315152
101036,1975031.929502823
101037,3239357.1267685085
101038,3880323.7727497867
101039,3219222.818656039
101040,2528688.2912397212
101041,4347386.380119471
101042,4272580.475566478
101043,2588050.5499681756
101044,7106862.248183206
101045,3494108.0208027842
101046,3618211.64909911
101047,2790644.6754751364
101048,1533573.9309619884
101049,1985466.102168645
101050,4077411.2194269523
101051,6230125.877956499
101052,12294644.3000533
101053,5617489.677377515
101054,4038703.364504366
101055,1752681.350521972
101056,3117049.1727256645
101057,4172301.837067016
101058,12171555.946216632
101059,8174928.234794908
101060,3885756.2493587825
101061,4481909.472817897
101062,8248911.635889957
101063,3178617.5642716796
101064,2112480.7031573853
101065,6411969.368081078
101066,4339054.609011199
101067,8748930.503949286
101068,4743994.165604032
101069,6892394.487838269
101070,4296579.039403113
101071,4248101.262859653
101072,1569373.143476356
101073,2855868.901508572
101074,6623939.052699554
101075,5466479.930619505
101076,1646411.8571455947
101077,2135357.26752
101078,1850676.0215740479
101079,2057806.7002494629
101080,1665151.2585308459
101081,6402763.059591986
101082,2044762.699338338
101083,8116449.93457314
101084,7577833.82788856
101085,2481626.2343641105
101086,5720764.767783994
101087,6796494.610322217
101088,4967325.220441701
101089,22212647.036824055
101090,4128006.6937292786
101091,6967700.172373944
101092,4078383.457980893
101093,5247368.033956942
101094,5987086.809122112
101095,3254417.232097694
101096,3860160.96705906
101097,3684196.3358633574
101098,3205675.0314032505
101099,9593057.216534045
101100,3997953.065574891
101101,1483288.9752704822
101102,3567736.028901605
101103,7967104.470370489
101104,7192164.6785589885
101105,2517861.7981389724
101106,4452990.107702204
101107,2326288.6090829354
101108,2592205.417873739
101109,1332017.6725529036
101110,4365276.00996192
101111,3271239.3875522404
101112,4326740.619201844
101113,2844840.640119025
101114,2697758.4114731816
101115,4957095.814020724
101116,3084145.9851379525
101117,1697641.6917295484
101118,2288443.6141039743
101119,4070772.7973579
101120,3027447.728415464
101121,16728398.447661249
101122,4550795.786240596
101123,2863003.948288448
101124,8496931.999217065
101125,5435842.077185078
101126,17768391.149910796
101127,6663431.679575295
101128,3245651.9808587534
101129,5122007.51277214
101130,9394281.843019541
101131,9615787.041577164
101132,2287160.4099612795
101133,10244881.979423946
101134,4366066.084919326
101135,5668485.293864478
101136,18102422.349764686
101137,2454767.5280436655
101138,3070565.222307667
101139,4678277.766823371
101140,2504900.6353626526
101141,4791349.073328765
101142,2428890.117291201
101143,3328807.775677196
101144,2752522.944748313
101145,2344180.32489542
101146,4278231.116504113
101147,8352761.671637433
101148,9953334.064259611
101149,5191339.777592248
101150,4038119.06805769
101151,4102456.4533613655
101152,6229740.5431286255
101153,2309532.0145072737
101154,6402333.507283418
101155,11044233.69241797
101156,2378865.63201915
101157,2780830.7817321448
101158,2832448.4026550613
101159,10031236.404025132
101160,5676342.625407833
101161,4250467.211190225
101162,1939500.4837826903
101163,3956409.106383455
101164,5612329.961181274
101165,8871080.966812605
101166,6622911.036550524
101167,10379473.015839878
101168,1550765.9308005525
101169,9052114.224751651
101170,12828376.352373475
101171,2401328.7023877623
101172,1970309.3317786213
101173,1437897.004557168
101174,8825985.172601754
101175,2579930.864940588
101176,2120753.9475005073
101177,8321564.313027486
101178,3816632.940698061
101179,6701826.805232751
101180,3347303.1672364725
101181,2379398.6164826867
101182,5587771.886922308
101183,9393243.928835612
101184,2708491.8097617636
101185,7138242.447937067
101186,6732051.866002515
101187,2750213.264328277
101188,2925663.5467943083
101189,6894086.632514567
101190,2312131.782309537
101191,1765632.3737935843
101192,8424090.326504195
101193,3813417.40913349
101194,5340137.007642644
101195,8338121.645125217
101196,2712992.1549453004
101197,1344249.528212337
101198,2456873.3932003784
101199,4056156.424084763
101200,2316340.0197798116
101201,5147216.124295116
101202,1509357.548981369
101203,5448968.298363294
101204,2227415.301657819
101205,1867831.3483859263
101206,2872403.5690245316
101207,4099610.954048935
101208,5270179.504053892
101209,5770006.867703984
101210,3332373.057009698
101211,2778727.5296909716
101212,9289628.976488175
101213,13528392.321692165
101214,1867983.937125391
101215,653885.9588894073
101216,6184390.685555918
101217,4318845.574143825
101218,7824051.762894732
101219,3146552.9710432845
101220,5044393.690339221
101221,1976811.5482451578
101222,720273.3990517628
101223,6119338.5491955485
101224,2378158.2484395853
101225,1673797.5919506305
101226,5440777.026049398
101227,4119066.1748530217
101228,5524331.816461728
101229,3226408.156578047
101230,6549993.774002
101231,4072482.670093683
101232,15685077.08920327
